season,lg,type,number_tm,position,player,player_id,age,pts_won,pts_max,share,x1st_tm,x2nd_tm,x3rd_tm
1995.0,NBA,all_nba,ORV,F,Vin Baker,bakervi01,23.0,16.0,525.0,0.03,0.0,NA,NA
1995.0,NBA,all_nba,ORV,G,Nick Van Exel,vanexni01,23.0,13.0,525.0,0.025,0.0,NA,NA
1995.0,NBA,all_nba,ORV,G,Joe Dumars,dumarjo01,31.0,11.0,525.0,0.021,1.0,NA,NA
1995.0,NBA,all_nba,ORV,G,Jason Kidd,kiddja01,21.0,10.0,525.0,0.019,0.0,NA,NA
1995.0,NBA,all_nba,ORV,G,Tim Hardaway,hardati01,28.0,9.0,525.0,0.017,0.0,NA,NA
1995.0,NBA,all_nba,ORV,G,Muggsy Bogues,boguemu01,30.0,7.0,525.0,0.013,0.0,NA,NA
1995.0,NBA,all_nba,ORV,F,Sean Elliott,elliose01,26.0,7.0,525.0,0.013,0.0,NA,NA
1995.0,NBA,all_nba,ORV,F,Tyrone Hill,hillty01,26.0,7.0,525.0,0.013,0.0,NA,NA
1995.0,NBA,all_nba,ORV,G,Latrell Sprewell,sprewla01,24.0,6.0,525.0,0.011,1.0,NA,NA
1995.0,NBA,all_nba,ORV,G,Mookie Blaylock,blaylmo01,27.0,5.0,525.0,0.01,0.0,NA,NA
1995.0,NBA,all_nba,ORV,F,Glenn Robinson,robingl01,22.0,5.0,525.0,0.01,0.0,NA,NA
1995.0,NBA,all_nba,ORV,F,Grant Hill,hillgr01,22.0,4.0,525.0,0.008,0.0,NA,NA
1995.0,NBA,all_nba,ORV,G,Jeff Hornacek,hornaje01,31.0,4.0,525.0,0.008,0.0,NA,NA
1995.0,NBA,all_nba,ORV,G,Nick Anderson,anderni01,27.0,3.0,525.0,0.006,0.0,NA,NA
1995.0,NBA,all_nba,ORV,G,B.J. Armstrong,armstbj01,27.0,3.0,525.0,0.006,0.0,NA,NA
1995.0,NBA,all_nba,ORV,F,Dale Davis,davisda01,25.0,3.0,525.0,0.006,0.0,NA,NA
1995.0,NBA,all_nba,ORV,G,Mark Price,pricema01,30.0,3.0,525.0,0.006,0.0,NA,NA
1995.0,NBA,all_nba,ORV,G,Spud Webb,webbsp01,31.0,3.0,525.0,0.006,0.0,NA,NA
1995.0,NBA,all_nba,ORV,G,Avery Johnson,johnsav01,29.0,2.0,525.0,0.004,0.0,0.0,2.0
1995.0,NBA,all_nba,ORV,C,Alonzo Mourning,mournal01,24.0,2.0,525.0,0.004,0.0,0.0,2.0
1995.0,NBA,all_nba,ORV,F,Stacey Augmon,augmost01,26.0,1.0,525.0,0.002,0.0,0.0,1.0
1995.0,NBA,all_nba,ORV,F,Danny Manning,mannida01,28.0,1.0,525.0,0.002,0.0,0.0,1.0
1995.0,NBA,all_nba,ORV,G,John Starks,starkjo01,29.0,1.0,525.0,0.002,0.0,0.0,1.0
1994.0,NBA,all_nba,1st,F,Scottie Pippen,pippesc01,28.0,485.0,515.0,0.942,94.0,NA,NA
1994.0,NBA,all_nba,1st,C,Hakeem Olajuwon,olajuha01,31.0,433.0,515.0,0.841,68.0,NA,NA
1994.0,NBA,all_nba,1st,F,Karl Malone,malonka01,30.0,417.0,515.0,0.81,65.0,NA,NA
1994.0,NBA,all_nba,1st,G,John Stockton,stockjo01,31.0,356.0,515.0,0.691,56.0,NA,NA
1994.0,NBA,all_nba,1st,G,Latrell Sprewell,sprewla01,23.0,252.0,515.0,0.489,29.0,NA,NA
1994.0,NBA,all_nba,2nd,C,David Robinson,robinda01,28.0,341.0,515.0,0.662,29.0,NA,NA
1994.0,NBA,all_nba,2nd,F,Shawn Kemp,kempsh01,24.0,212.0,515.0,0.411,17.0,NA,NA
1994.0,NBA,all_nba,2nd,F,Charles Barkley,barklch01,30.0,204.0,515.0,0.396,15.0,NA,NA
1994.0,NBA,all_nba,2nd,G,Mitch Richmond,richmmi01,28.0,198.0,515.0,0.384,24.0,NA,NA
1994.0,NBA,all_nba,2nd,G,Kevin Johnson,johnske02,27.0,190.0,515.0,0.369,23.0,NA,NA
1994.0,NBA,all_nba,3rd,G,Mark Price,pricema01,29.0,182.0,515.0,0.353,22.0,NA,NA
1994.0,NBA,all_nba,3rd,G,Gary Payton,paytoga01,25.0,175.0,515.0,0.34,21.0,NA,NA
1994.0,NBA,all_nba,3rd,F,Derrick Coleman,colemde01,26.0,139.0,515.0,0.27,4.0,NA,NA
1994.0,NBA,all_nba,3rd,F,Dominique Wilkins,wilkido01,34.0,106.0,515.0,0.206,3.0,NA,NA
1994.0,NBA,all_nba,3rd,C,Shaquille O'Neal,onealsh01,21.0,95.0,515.0,0.183,3.0,NA,NA
1994.0,NBA,all_nba,ORV,G,Kenny Anderson,anderke01,23.0,170.0,515.0,0.33,13.0,NA,NA
1994.0,NBA,all_nba,ORV,G,Reggie Miller,millere01,28.0,106.0,515.0,0.206,7.0,NA,NA
1994.0,NBA,all_nba,ORV,G,Mookie Blaylock,blaylmo01,26.0,95.0,515.0,0.184,4.0,NA,NA
1994.0,NBA,all_nba,ORV,F,Kevin Willis,willike02,31.0,77.0,515.0,0.15,3.0,NA,NA
1994.0,NBA,all_nba,ORV,F,Dennis Rodman,rodmade01,32.0,52.0,515.0,0.101,1.0,NA,NA
1994.0,NBA,all_nba,ORV,F,Charles Oakley,oaklech01,30.0,41.0,515.0,0.079,0.0,NA,NA
1994.0,NBA,all_nba,ORV,C,Patrick Ewing,ewingpa01,31.0,35.0,515.0,0.068,0.0,NA,NA
1994.0,NBA,all_nba,ORV,F,Horace Grant,grantho01,28.0,35.0,515.0,0.068,0.0,NA,NA
1994.0,NBA,all_nba,ORV,G,Joe Dumars,dumarjo01,30.0,34.0,515.0,0.066,2.0,NA,NA
1994.0,NBA,all_nba,ORV,F,Danny Manning,mannida01,27.0,34.0,515.0,0.066,0.0,NA,NA
1994.0,NBA,all_nba,ORV,G,Rod Strickland,stricro02,27.0,11.0,515.0,0.021,0.0,NA,NA
1994.0,NBA,all_nba,ORV,G,Clyde Drexler,drexlcl01,31.0,8.0,515.0,0.016,0.0,NA,NA
1994.0,NBA,all_nba,ORV,G,B.J. Armstrong,armstbj01,26.0,6.0,515.0,0.012,1.0,0.0,1.0
1994.0,NBA,all_nba,ORV,G,Dan Majerle,majerda01,28.0,6.0,515.0,0.012,1.0,0.0,1.0
1994.0,NBA,all_nba,ORV,G,Steve Smith,smithst01,24.0,6.0,515.0,0.012,1.0,0.0,1.0
1994.0,NBA,all_nba,ORV,C,Dikembe Mutombo,mutomdi01,27.0,5.0,515.0,0.01,1.0,0.0,0.0
1994.0,NBA,all_nba,ORV,F,Glen Rice,ricegl01,26.0,5.0,515.0,0.01,0.0,NA,NA
1994.0,NBA,all_nba,ORV,F,Clifford Robinson,robincl02,27.0,5.0,515.0,0.01,0.0,NA,NA
1994.0,NBA,all_nba,ORV,F,Stacey Augmon,augmost01,25.0,4.0,515.0,0.008,0.0,NA,NA
1994.0,NBA,all_nba,ORV,G,Kendall Gill,gillke01,25.0,4.0,515.0,0.008,0.0,NA,NA
1994.0,NBA,all_nba,ORV,G,Nate McMillan,mcmilna01,29.0,3.0,515.0,0.006,0.0,NA,NA
1994.0,NBA,all_nba,ORV,F,Detlef Schrempf,schrede01,31.0,3.0,515.0,0.006,0.0,NA,NA
1994.0,NBA,all_nba,ORV,G,Muggsy Bogues,boguemu01,29.0,2.0,515.0,0.004,0.0,0.0,2.0
1994.0,NBA,all_nba,ORV,G,Anfernee Hardaway,hardaan01,22.0,2.0,515.0,0.004,0.0,0.0,2.0
1994.0,NBA,all_nba,ORV,F,Tom Gugliotta,guglito01,24.0,1.0,515.0,0.002,0.0,0.0,1.0
1994.0,NBA,all_nba,ORV,G,Ron Harper,harpero01,30.0,1.0,515.0,0.002,0.0,0.0,1.0
1994.0,NBA,all_nba,ORV,G,Jeff Hornacek,hornaje01,30.0,1.0,515.0,0.002,0.0,0.0,1.0
1994.0,NBA,all_nba,ORV,G,Jim Jackson,jacksji01,23.0,1.0,515.0,0.002,0.0,0.0,1.0
1994.0,NBA,all_nba,ORV,F,Derrick McKey,mckeyde01,27.0,1.0,515.0,0.002,0.0,0.0,1.0
1994.0,NBA,all_nba,ORV,G,John Starks,starkjo01,28.0,1.0,515.0,0.002,0.0,0.0,1.0
1994.0,NBA,all_nba,ORV,F,Clarence Weatherspoon,weathcl01,23.0,1.0,515.0,0.002,0.0,0.0,1.0
1994.0,NBA,all_nba,ORV,F,Chris Webber,webbech01,20.0,1.0,515.0,0.002,0.0,0.0,1.0
1993.0,NBA,all_nba,1st,F,Charles Barkley,barklch01,29.0,490.0,490.0,1.0,98.0,0.0,0.0
1993.0,NBA,all_nba,1st,G,Michael Jordan,jordami01,29.0,490.0,490.0,1.0,98.0,0.0,0.0
1993.0,NBA,all_nba,1st,C,Hakeem Olajuwon,olajuha01,30.0,455.0,490.0,0.929,83.0,NA,NA
1993.0,NBA,all_nba,1st,F,Karl Malone,malonka01,29.0,377.0,490.0,0.769,45.0,NA,NA
1993.0,NBA,all_nba,1st,G,Mark Price,pricema01,28.0,344.0,490.0,0.702,44.0,NA,NA
1993.0,NBA,all_nba,2nd,F,Dominique Wilkins,wilkido01,33.0,372.0,490.0,0.759,47.0,NA,NA
1993.0,NBA,all_nba,2nd,G,John Stockton,stockjo01,30.0,294.0,490.0,0.6,26.0,NA,NA
1993.0,NBA,all_nba,2nd,C,Patrick Ewing,ewingpa01,30.0,292.0,490.0,0.596,15.0,NA,NA
1993.0,NBA,all_nba,2nd,G,Joe Dumars,dumarjo01,29.0,290.0,490.0,0.592,24.0,NA,NA
1993.0,NBA,all_nba,2nd,F,Larry Johnson,johnsla02,23.0,155.0,490.0,0.316,3.0,NA,NA
1993.0,NBA,all_nba,3rd,F,Scottie Pippen,pippesc01,27.0,136.0,490.0,0.278,1.0,NA,NA
1993.0,NBA,all_nba,3rd,G,Tim Hardaway,hardati01,26.0,99.0,490.0,0.202,3.0,NA,NA
1993.0,NBA,all_nba,3rd,G,Dražen Petrović,petrodr01,28.0,86.0,490.0,0.176,0.0,NA,NA
1993.0,NBA,all_nba,3rd,C,David Robinson,robinda01,27.0,72.0,490.0,0.147,0.0,NA,NA
1993.0,NBA,all_nba,3rd,F,Derrick Coleman,colemde01,25.0,60.0,490.0,0.122,1.0,NA,NA
1993.0,NBA,all_nba,ORV,C,Shaquille O'Neal,onealsh01,20.0,58.0,490.0,0.118,0.0,NA,NA
1993.0,NBA,all_nba,ORV,F,Danny Manning,mannida01,26.0,55.0,490.0,0.112,0.0,NA,NA
1993.0,NBA,all_nba,ORV,G,Dan Majerle,majerda01,27.0,49.0,490.0,0.1,1.0,NA,NA
1993.0,NBA,all_nba,ORV,F,Shawn Kemp,kempsh01,23.0,45.0,490.0,0.092,1.0,NA,NA
1993.0,NBA,all_nba,ORV,F,Detlef Schrempf,schrede01,30.0,28.0,490.0,0.057,0.0,NA,NA
1993.0,NBA,all_nba,ORV,F,Reggie Lewis,lewisre01,27.0,26.0,490.0,0.053,0.0,NA,NA
1993.0,NBA,all_nba,ORV,G,Kevin Johnson,johnske02,26.0,14.0,490.0,0.029,0.0,NA,NA
1993.0,NBA,all_nba,ORV,F,Dennis Rodman,rodmade01,31.0,14.0,490.0,0.029,0.0,NA,NA
1993.0,NBA,all_nba,ORV,G,Reggie Miller,millere01,27.0,11.0,490.0,0.022,0.0,NA,NA
1993.0,NBA,all_nba,ORV,F,Larry Nance,nancela01,33.0,9.0,490.0,0.018,0.0,NA,NA
1993.0,NBA,all_nba,ORV,G,John Starks,starkjo01,27.0,8.0,490.0,0.016,0.0,NA,NA
1993.0,NBA,all_nba,ORV,G,Clyde Drexler,drexlcl01,30.0,7.0,490.0,0.014,0.0,NA,NA
1993.0,NBA,all_nba,ORV,F,Sean Elliott,elliose01,24.0,7.0,490.0,0.014,0.0,NA,NA
1993.0,NBA,all_nba,ORV,G,Isiah Thomas,thomais01,31.0,7.0,490.0,0.014,0.0,NA,NA
1993.0,NBA,all_nba,ORV,G,Jeff Hornacek,hornaje01,29.0,6.0,490.0,0.012,0.0,NA,NA
1993.0,NBA,all_nba,ORV,F,Chris Mullin,mullich01,29.0,6.0,490.0,0.012,0.0,NA,NA
1993.0,NBA,all_nba,ORV,F,Clifford Robinson,robincl02,26.0,5.0,490.0,0.01,0.0,NA,NA
1993.0,NBA,all_nba,ORV,G,Kenny Anderson,anderke01,22.0,4.0,490.0,0.008,0.0,NA,NA
1993.0,NBA,all_nba,ORV,G,Mookie Blaylock,blaylmo01,25.0,4.0,490.0,0.008,0.0,NA,NA
1993.0,NBA,all_nba,ORV,C,Brad Daugherty,daughbr01,27.0,4.0,490.0,0.008,0.0,NA,NA
1993.0,NBA,all_nba,ORV,G,Mark Jackson,jacksma01,27.0,3.0,490.0,0.006,0.0,NA,NA
1993.0,NBA,all_nba,ORV,G,Scott Skiles,skilesc01,28.0,3.0,490.0,0.006,0.0,NA,NA
1993.0,NBA,all_nba,ORV,G,Doug West,westdo01,25.0,3.0,490.0,0.006,0.0,NA,NA
1993.0,NBA,all_nba,ORV,G,Ricky Pierce,piercri01,33.0,2.0,490.0,0.004,0.0,0.0,2.0
1993.0,NBA,all_nba,ORV,F,Kevin Willis,willike02,30.0,2.0,490.0,0.004,0.0,0.0,2.0
1993.0,NBA,all_nba,ORV,G,Muggsy Bogues,boguemu01,28.0,1.0,490.0,0.002,0.0,0.0,1.0
1993.0,NBA,all_nba,ORV,F,Horace Grant,grantho01,27.0,1.0,490.0,0.002,0.0,0.0,1.0
1993.0,NBA,all_nba,ORV,G,Derek Harper,harpede01,31.0,1.0,490.0,0.002,0.0,0.0,1.0
1993.0,NBA,all_nba,ORV,C,Alonzo Mourning,mournal01,22.0,1.0,490.0,0.002,0.0,0.0,1.0
1993.0,NBA,all_nba,ORV,G,Gary Payton,paytoga01,24.0,1.0,490.0,0.002,0.0,0.0,1.0
1993.0,NBA,all_nba,ORV,F,Charles Smith,smithch01,27.0,1.0,490.0,0.002,0.0,0.0,1.0
1993.0,NBA,all_nba,ORV,G,Steve Smith,smithst01,23.0,1.0,490.0,0.002,0.0,0.0,1.0
1993.0,NBA,all_nba,ORV,G,Rod Strickland,stricro02,26.0,1.0,490.0,0.002,0.0,0.0,1.0
1993.0,NBA,all_nba,ORV,F,Otis Thorpe,thorpot01,30.0,1.0,490.0,0.002,0.0,0.0,1.0
1992.0,NBA,all_nba,1st,G,Michael Jordan,jordami01,28.0,478.0,480.0,0.996,95.0,NA,NA
1992.0,NBA,all_nba,1st,F,Karl Malone,malonka01,28.0,466.0,480.0,0.971,91.0,NA,NA
1992.0,NBA,all_nba,1st,G,Clyde Drexler,drexlcl01,29.0,408.0,480.0,0.85,65.0,NA,NA
1992.0,NBA,all_nba,1st,C,David Robinson,robinda01,26.0,397.0,480.0,0.827,62.0,NA,NA
1992.0,NBA,all_nba,1st,F,Chris Mullin,mullich01,28.0,379.0,480.0,0.79,53.0,NA,NA
1992.0,NBA,all_nba,2nd,F,Scottie Pippen,pippesc01,26.0,341.0,480.0,0.71,37.0,NA,NA
1992.0,NBA,all_nba,2nd,C,Patrick Ewing,ewingpa01,29.0,309.0,480.0,0.644,31.0,NA,NA
1992.0,NBA,all_nba,2nd,G,Tim Hardaway,hardati01,25.0,288.0,480.0,0.6,15.0,NA,NA
1992.0,NBA,all_nba,2nd,G,John Stockton,stockjo01,29.0,269.0,480.0,0.56,14.0,NA,NA
1992.0,NBA,all_nba,2nd,F,Charles Barkley,barklch01,28.0,196.0,480.0,0.408,6.0,NA,NA
1992.0,NBA,all_nba,3rd,F,Dennis Rodman,rodmade01,30.0,179.0,480.0,0.373,5.0,NA,NA
1992.0,NBA,all_nba,3rd,G,Mark Price,pricema01,27.0,81.0,480.0,0.169,0.0,NA,NA
1992.0,NBA,all_nba,3rd,G,Kevin Johnson,johnske02,25.0,78.0,480.0,0.162,2.0,NA,NA
1992.0,NBA,all_nba,3rd,C,Brad Daugherty,daughbr01,26.0,70.0,480.0,0.146,3.0,NA,NA
1992.0,NBA,all_nba,3rd,F,Kevin Willis,willike02,29.0,38.0,480.0,0.079,0.0,NA,NA
1992.0,NBA,all_nba,ORV,G,Jeff Hornacek,hornaje01,28.0,50.0,480.0,0.104,0.0,NA,NA
1992.0,NBA,all_nba,ORV,C,Hakeem Olajuwon,olajuha01,29.0,37.0,480.0,0.077,0.0,NA,NA
1992.0,NBA,all_nba,ORV,G,Joe Dumars,dumarjo01,28.0,28.0,480.0,0.058,1.0,NA,NA
1992.0,NBA,all_nba,ORV,F,Larry Johnson,johnsla02,22.0,26.0,480.0,0.054,0.0,NA,NA
1992.0,NBA,all_nba,ORV,F,Danny Manning,mannida01,25.0,26.0,480.0,0.054,0.0,NA,NA
1992.0,NBA,all_nba,ORV,F,Larry Bird,birdla01,35.0,21.0,480.0,0.044,0.0,NA,NA
1992.0,NBA,all_nba,ORV,F,Reggie Lewis,lewisre01,26.0,17.0,480.0,0.035,0.0,NA,NA
1992.0,NBA,all_nba,ORV,F,Larry Nance,nancela01,32.0,16.0,480.0,0.033,0.0,NA,NA
1992.0,NBA,all_nba,ORV,G,Isiah Thomas,thomais01,30.0,10.0,480.0,0.021,0.0,NA,NA
1992.0,NBA,all_nba,ORV,G,Mitch Richmond,richmmi01,26.0,9.0,480.0,0.019,0.0,NA,NA
1992.0,NBA,all_nba,ORV,F,Horace Grant,grantho01,26.0,8.0,480.0,0.017,0.0,NA,NA
1992.0,NBA,all_nba,ORV,F,Detlef Schrempf,schrede01,29.0,8.0,480.0,0.017,0.0,NA,NA
1992.0,NBA,all_nba,ORV,F,Glen Rice,ricegl01,24.0,6.0,480.0,0.012,0.0,NA,NA
1992.0,NBA,all_nba,ORV,F,Otis Thorpe,thorpot01,29.0,6.0,480.0,0.012,0.0,NA,NA
1992.0,NBA,all_nba,ORV,G,Kendall Gill,gillke01,23.0,3.0,480.0,0.006,0.0,NA,NA
1992.0,NBA,all_nba,ORV,G,Jeff Malone,malonje01,30.0,3.0,480.0,0.006,0.0,NA,NA
1992.0,NBA,all_nba,ORV,C,Robert Parish,parisro01,38.0,3.0,480.0,0.006,0.0,NA,NA
1992.0,NBA,all_nba,ORV,F,Dominique Wilkins,wilkido01,32.0,3.0,480.0,0.006,0.0,NA,NA
1992.0,NBA,all_nba,ORV,F,Buck Williams,willibu01,31.0,3.0,480.0,0.006,0.0,NA,NA
1992.0,NBA,all_nba,ORV,G,Reggie Miller,millere01,26.0,2.0,480.0,0.004,0.0,0.0,2.0
1992.0,NBA,all_nba,ORV,G,Ricky Pierce,piercri01,32.0,2.0,480.0,0.004,0.0,0.0,2.0
1992.0,NBA,all_nba,ORV,F,James Worthy,worthja01,30.0,2.0,480.0,0.004,0.0,0.0,2.0
1992.0,NBA,all_nba,ORV,G,Mookie Blaylock,blaylmo01,24.0,1.0,480.0,0.002,0.0,0.0,1.0
1992.0,NBA,all_nba,ORV,F,Derrick Coleman,colemde01,24.0,1.0,480.0,0.002,0.0,0.0,1.0
1992.0,NBA,all_nba,ORV,F,Terry Cummings,cummite01,30.0,1.0,480.0,0.002,0.0,0.0,1.0
1992.0,NBA,all_nba,ORV,G,Ron Harper,harpero01,28.0,1.0,480.0,0.002,0.0,0.0,1.0
1992.0,NBA,all_nba,ORV,G,Mark Jackson,jacksma01,26.0,1.0,480.0,0.002,0.0,0.0,1.0
1992.0,NBA,all_nba,ORV,G,Terry Porter,portete01,28.0,1.0,480.0,0.002,0.0,0.0,1.0
1991.0,NBA,all_nba,1st,G,Michael Jordan,jordami01,27.0,476.0,480.0,0.992,94.0,NA,NA
1991.0,NBA,all_nba,1st,G,Magic Johnson,johnsma02,31.0,472.0,480.0,0.983,93.0,NA,NA
1991.0,NBA,all_nba,1st,F,Karl Malone,malonka01,27.0,464.0,480.0,0.967,88.0,NA,NA
1991.0,NBA,all_nba,1st,C,David Robinson,robinda01,25.0,458.0,480.0,0.954,87.0,NA,NA
1991.0,NBA,all_nba,1st,F,Charles Barkley,barklch01,27.0,452.0,480.0,0.942,82.0,NA,NA
1991.0,NBA,all_nba,2nd,C,Patrick Ewing,ewingpa01,28.0,240.0,480.0,0.5,7.0,NA,NA
1991.0,NBA,all_nba,2nd,F,Dominique Wilkins,wilkido01,31.0,224.0,480.0,0.467,11.0,NA,NA
1991.0,NBA,all_nba,2nd,G,Kevin Johnson,johnske02,24.0,212.0,480.0,0.442,3.0,NA,NA
1991.0,NBA,all_nba,2nd,G,Clyde Drexler,drexlcl01,28.0,202.0,480.0,0.421,2.0,NA,NA
1991.0,NBA,all_nba,2nd,F,Chris Mullin,mullich01,27.0,141.0,480.0,0.294,1.0,NA,NA
1991.0,NBA,all_nba,3rd,G,John Stockton,stockjo01,28.0,160.0,480.0,0.333,0.0,NA,NA
1991.0,NBA,all_nba,3rd,F,James Worthy,worthja01,29.0,117.0,480.0,0.244,2.0,NA,NA
1991.0,NBA,all_nba,3rd,F,Bernard King,kingbe01,34.0,111.0,480.0,0.231,3.0,NA,NA
1991.0,NBA,all_nba,3rd,C,Hakeem Olajuwon,olajuha01,28.0,100.0,480.0,0.208,2.0,NA,NA
1991.0,NBA,all_nba,3rd,G,Joe Dumars,dumarjo01,27.0,61.0,480.0,0.127,0.0,NA,NA
1991.0,NBA,all_nba,ORV,F,Larry Bird,birdla01,34.0,104.0,480.0,0.217,4.0,NA,NA
1991.0,NBA,all_nba,ORV,G,Tim Hardaway,hardati01,24.0,53.0,480.0,0.11,0.0,NA,NA
1991.0,NBA,all_nba,ORV,C,Robert Parish,parisro01,37.0,47.0,480.0,0.098,0.0,NA,NA
1991.0,NBA,all_nba,ORV,G,Terry Porter,portete01,27.0,32.0,480.0,0.067,0.0,NA,NA
1991.0,NBA,all_nba,ORV,F,Otis Thorpe,thorpot01,28.0,25.0,480.0,0.052,0.0,NA,NA
1991.0,NBA,all_nba,ORV,F,Scottie Pippen,pippesc01,25.0,22.0,480.0,0.046,0.0,NA,NA
1991.0,NBA,all_nba,ORV,G,Mitch Richmond,richmmi01,25.0,19.0,480.0,0.04,0.0,NA,NA
1991.0,NBA,all_nba,ORV,F,Buck Williams,willibu01,30.0,19.0,480.0,0.04,0.0,NA,NA
1991.0,NBA,all_nba,ORV,C,Brad Daugherty,daughbr01,25.0,18.0,480.0,0.038,0.0,NA,NA
1991.0,NBA,all_nba,ORV,F,Dennis Rodman,rodmade01,29.0,18.0,480.0,0.038,0.0,NA,NA
1991.0,NBA,all_nba,ORV,G,Reggie Miller,millere01,25.0,16.0,480.0,0.033,0.0,NA,NA
1991.0,NBA,all_nba,ORV,F,Kevin McHale,mchalke01,33.0,13.0,480.0,0.027,0.0,NA,NA
1991.0,NBA,all_nba,ORV,G,Michael Adams,adamsmi01,28.0,9.0,480.0,0.019,0.0,NA,NA
1991.0,NBA,all_nba,ORV,F,Lionel Simmons,simmoli01,22.0,6.0,480.0,0.012,1.0,0.0,1.0
1991.0,NBA,all_nba,ORV,G,Hersey Hawkins,hawkihe01,24.0,4.0,480.0,0.008,0.0,NA,NA
1991.0,NBA,all_nba,ORV,G,Isiah Thomas,thomais01,29.0,4.0,480.0,0.008,0.0,NA,NA
1991.0,NBA,all_nba,ORV,F,Tom Chambers,chambto01,31.0,3.0,480.0,0.006,0.0,NA,NA
1991.0,NBA,all_nba,ORV,G,Alvin Robertson,roberal01,28.0,3.0,480.0,0.006,0.0,NA,NA
1991.0,NBA,all_nba,ORV,F,Charles Smith,smithch01,25.0,3.0,480.0,0.006,0.0,NA,NA
1991.0,NBA,all_nba,ORV,G,Kenny Smith,smithke01,25.0,3.0,480.0,0.006,0.0,NA,NA
1991.0,NBA,all_nba,ORV,F,Horace Grant,grantho01,25.0,2.0,480.0,0.004,0.0,0.0,2.0
1991.0,NBA,all_nba,ORV,F,Larry Nance,nancela01,31.0,2.0,480.0,0.004,0.0,0.0,2.0
1991.0,NBA,all_nba,ORV,F,Derrick Coleman,colemde01,23.0,1.0,480.0,0.002,0.0,0.0,1.0
1991.0,NBA,all_nba,ORV,C,Kevin Duckworth,duckwke01,26.0,1.0,480.0,0.002,0.0,0.0,1.0
1991.0,NBA,all_nba,ORV,G,Derek Harper,harpede01,29.0,1.0,480.0,0.002,0.0,0.0,1.0
1991.0,NBA,all_nba,ORV,G,Jeff Hornacek,hornaje01,27.0,1.0,480.0,0.002,0.0,0.0,1.0
1991.0,NBA,all_nba,ORV,F,Jerome Kersey,kerseje01,28.0,1.0,480.0,0.002,0.0,0.0,1.0
1990.0,NBA,all_nba,1st,G,Magic Johnson,johnsma02,30.0,458.0,460.0,0.996,91.0,NA,NA
1990.0,NBA,all_nba,1st,F,Charles Barkley,barklch01,26.0,456.0,460.0,0.991,91.0,NA,NA
1990.0,NBA,all_nba,1st,F,Karl Malone,malonka01,26.0,456.0,460.0,0.991,90.0,NA,NA
1990.0,NBA,all_nba,1st,G,Michael Jordan,jordami01,26.0,453.0,460.0,0.985,90.0,NA,NA
1990.0,NBA,all_nba,1st,C,Patrick Ewing,ewingpa01,27.0,344.0,460.0,0.748,44.0,NA,NA
1990.0,NBA,all_nba,2nd,C,Hakeem Olajuwon,olajuha01,27.0,326.0,460.0,0.709,42.0,NA,NA
1990.0,NBA,all_nba,2nd,G,John Stockton,stockjo01,27.0,241.0,460.0,0.524,2.0,NA,NA
1990.0,NBA,all_nba,2nd,F,Tom Chambers,chambto01,30.0,234.0,460.0,0.509,1.0,NA,NA
1990.0,NBA,all_nba,2nd,F,Larry Bird,birdla01,33.0,209.0,460.0,0.454,1.0,NA,NA
1990.0,NBA,all_nba,2nd,G,Kevin Johnson,johnske02,23.0,177.0,460.0,0.385,0.0,NA,NA
1990.0,NBA,all_nba,3rd,C,David Robinson,robinda01,24.0,160.0,460.0,0.348,7.0,NA,NA
1990.0,NBA,all_nba,3rd,G,Clyde Drexler,drexlcl01,27.0,113.0,460.0,0.246,0.0,NA,NA
1990.0,NBA,all_nba,3rd,G,Joe Dumars,dumarjo01,26.0,94.0,460.0,0.204,0.0,NA,NA
1990.0,NBA,all_nba,3rd,F,James Worthy,worthja01,28.0,85.0,460.0,0.185,0.0,NA,NA
1990.0,NBA,all_nba,3rd,F,Chris Mullin,mullich01,26.0,60.0,460.0,0.13,0.0,NA,NA
1990.0,NBA,all_nba,ORV,F,Terry Cummings,cummite01,28.0,54.0,460.0,0.117,0.0,NA,NA
1990.0,NBA,all_nba,ORV,G,Isiah Thomas,thomais01,28.0,36.0,460.0,0.078,0.0,NA,NA
1990.0,NBA,all_nba,ORV,F,Dominique Wilkins,wilkido01,30.0,36.0,460.0,0.078,0.0,NA,NA
1990.0,NBA,all_nba,ORV,F,Kevin McHale,mchalke01,32.0,33.0,460.0,0.072,0.0,NA,NA
1990.0,NBA,all_nba,ORV,G,Reggie Miller,millere01,24.0,25.0,460.0,0.054,0.0,NA,NA
1990.0,NBA,all_nba,ORV,G,Fat Lever,leverfa01,29.0,18.0,460.0,0.039,0.0,NA,NA
1990.0,NBA,all_nba,ORV,F,Buck Williams,willibu01,29.0,16.0,460.0,0.035,0.0,NA,NA
1990.0,NBA,all_nba,ORV,G,Terry Porter,portete01,26.0,12.0,460.0,0.026,0.0,NA,NA
1990.0,NBA,all_nba,ORV,G,Mark Price,pricema01,25.0,9.0,460.0,0.02,0.0,NA,NA
1990.0,NBA,all_nba,ORV,F,Dennis Rodman,rodmade01,28.0,7.0,460.0,0.015,0.0,NA,NA
1990.0,NBA,all_nba,ORV,F,Rodney McCray,mccraro01,28.0,5.0,460.0,0.011,1.0,0.0,0.0
1990.0,NBA,all_nba,ORV,G,Rolando Blackman,blackro01,30.0,4.0,460.0,0.009,0.0,NA,NA
